Time,Voltage 
19.206,0.1825
19.208,0.1555
19.21,0.072
19.212,0.0305
19.214,-0.003
19.216,-0.0065
19.218,0.057
19.22,0.103
19.222,0.1595
19.224,0.2655
19.226,0.2945
19.228,0.355
19.23,0.451
19.232,0.548
19.234,0.618
19.236,0.715
19.238,0.751
19.24,0.756
19.242,0.636
19.244,0.6185
19.246,0.5655
19.248,0.56
19.25,0.5715
19.252,0.571
19.254,0.5775
19.256,0.583
19.258,0.573
19.26,0.5395
19.262,0.505
19.264,0.495
19.266,0.4535
19.268,0.4555
19.27,0.4505
19.272,0.445
19.274,0.428
19.276,0.442
19.278,0.4395
19.28,0.441
19.282,0.446
19.284,0.44
19.286,0.4345
19.288,0.428
19.29,0.4195
19.292,0.408
19.294,0.404
19.296,0.42
19.298,0.4155
19.3,0.4245
19.302,0.424
19.304,0.433
19.306,0.4155
19.308,0.416
19.31,0.401
19.312,0.39
19.314,0.3895
19.316,0.3975
19.318,0.4125
19.32,0.411
19.322,0.4115
19.324,0.4185
19.326,0.409
19.328,0.403
19.33,0.395
19.332,0.394
19.334,0.3905
19.336,0.395
19.338,0.4035
19.34,0.405
19.342,0.4055
19.344,0.4145
19.346,0.408
19.348,0.4075
19.35,0.3965
19.352,0.392
19.354,0.386
19.356,0.3945
19.358,0.3975
19.36,0.406
19.362,0.409
19.364,0.409
19.366,0.4005
19.368,0.3935
19.37,0.3855
19.372,0.3825
19.374,0.3675
19.376,0.389
19.378,0.3855
19.38,0.393
19.382,0.3905
19.384,0.3975
19.386,0.391
19.388,0.389
19.39,0.3775
19.392,0.383
19.394,0.3745
19.396,0.3735
19.398,0.3815
19.4,0.385
19.402,0.392
19.404,0.3865
19.406,0.379
19.408,0.3795
19.41,0.363
19.412,0.3665
19.414,0.35
19.416,0.3625
19.418,0.3665
19.42,0.365
19.422,0.3675
19.424,0.3745
19.426,0.364
19.428,0.3535
19.43,0.349
19.432,0.3465
19.434,0.34
19.436,0.3475
19.438,0.357
19.44,0.3625
19.442,0.362
19.444,0.3645
19.446,0.352
19.448,0.3475
19.45,0.3515
19.452,0.344
19.454,0.3355
19.456,0.3345
19.458,0.3565
19.46,0.361
19.462,0.3535
19.464,0.365
19.466,0.3575
19.468,0.3595
19.47,0.3445
19.472,0.344
19.474,0.3425
19.476,0.3515
19.478,0.3545
19.48,0.369
19.482,0.3615
19.484,0.3745
19.486,0.379
19.488,0.3665
19.49,0.364
19.492,0.3605
19.494,0.353
19.496,0.3615
19.498,0.367
19.5,0.372
19.502,0.3805
19.504,0.3785
19.506,0.38
19.508,0.373
19.51,0.3665
19.512,0.3675
19.514,0.3545
19.516,0.3765
19.518,0.373
19.52,0.3825
19.522,0.3755
19.524,0.392
19.526,0.376
19.528,0.3765
19.53,0.3675
19.532,0.3615
19.534,0.367
19.536,0.368
19.538,0.3745
19.54,0.3785
19.542,0.384
19.544,0.391
19.546,0.378
19.548,0.3705
19.55,0.365
19.552,0.361
19.554,0.362
19.556,0.362
19.558,0.373
19.56,0.378
19.562,0.382
19.564,0.3865
19.566,0.3775
19.568,0.3775
19.57,0.3625
19.572,0.364
19.574,0.3545
19.576,0.35
19.578,0.3755
19.58,0.3745
19.582,0.381
19.584,0.3705
19.586,0.3835
19.588,0.37
19.59,0.3675
19.592,0.3585
19.594,0.354
19.596,0.3575
19.598,0.359
19.6,0.362
19.602,0.373
19.604,0.3705
19.606,0.359
19.608,0.357
19.61,0.35
19.612,0.353
19.614,0.3495
19.616,0.343
19.618,0.3555
19.62,0.3605
19.622,0.365
19.624,0.3575
19.626,0.3595
19.628,0.345
19.63,0.337
19.632,0.344
19.634,0.3385
19.636,0.3365
19.638,0.342
19.64,0.3585
19.642,0.358
19.644,0.366
19.646,0.351
19.648,0.347
19.65,0.342
19.652,0.332
19.654,0.3315
19.656,0.3285
19.658,0.3355
19.66,0.3485
19.662,0.3515
19.664,0.3515
19.666,0.3465
19.668,0.3445
19.67,0.3245
19.672,0.3325
19.674,0.322
19.676,0.3215
19.678,0.3365
19.68,0.3465
19.682,0.3515
19.684,0.3445
19.686,0.3385
19.688,0.345
19.69,0.3415
19.692,0.334
19.694,0.3325
19.696,0.3365
19.698,0.331
19.7,0.337
19.702,0.333
19.704,0.339
19.706,0.3555
19.708,0.357
19.71,0.3505
19.712,0.339
19.714,0.3545
19.716,0.3595
19.718,0.365
19.72,0.363
19.722,0.3435
19.724,0.32
19.726,0.3165
19.728,0.3175
19.73,0.3215
19.732,0.3055
19.734,0.2835
19.736,0.2905
19.738,0.2645
19.74,0.283
19.742,0.2655
19.744,0.266
19.746,0.2515
19.748,0.224
19.75,0.198
19.752,0.2005
19.754,0.199
19.756,0.203
19.758,0.2065
19.76,0.221
19.762,0.2245
19.764,0.234
19.766,0.2285
19.768,0.2355
19.77,0.2235
19.772,0.2275
19.774,0.255
19.776,0.277
19.778,0.291
19.78,0.311
19.782,0.324
19.784,0.321
19.786,0.3065
19.788,0.32
19.79,0.317
19.792,0.3185
19.794,0.3135
19.796,0.3215
19.798,0.324
19.8,0.328
19.802,0.34
19.804,0.3405
19.806,0.341
19.808,0.3295
19.81,0.3325
19.812,0.325
19.814,0.325
19.816,0.334
19.818,0.3485
19.82,0.3755
19.822,0.404
19.824,0.449
19.826,0.478
19.828,0.5275
19.83,0.565
19.832,0.5925
19.834,0.6025
19.836,0.588
19.838,0.5655
19.84,0.4975
19.842,0.45
19.844,0.4065
19.846,0.3655
19.848,0.299
19.85,0.2285
19.852,0.139
19.854,0.108
19.856,0.034
19.858,-0.014
19.86,-0.0305
19.862,-0.025
19.864,0.037
19.866,0.086
19.868,0.1305
19.87,0.228
19.872,0.2505
19.874,0.3115
19.876,0.42
19.878,0.532
19.88,0.589
19.882,0.691
19.884,0.7335
19.886,0.715
19.888,0.6065
19.89,0.5895
19.892,0.538
19.894,0.5365
19.896,0.556
19.898,0.574
19.9,0.5795
19.902,0.5835
19.904,0.574
19.906,0.5195
19.908,0.4765
19.91,0.4515
19.912,0.4255
19.914,0.4125
19.916,0.408
19.918,0.419
19.92,0.4175
19.922,0.416
19.924,0.4145
19.926,0.3995
19.928,0.3945
19.93,0.3915
19.932,0.3845
19.934,0.376
19.936,0.38
19.938,0.3855
19.94,0.386
19.942,0.387
19.944,0.3805
19.946,0.391
19.948,0.377
19.95,0.367
19.952,0.359
19.954,0.3615
19.956,0.368
19.958,0.376
19.96,0.374
19.962,0.3805
19.964,0.3815
19.966,0.37
19.968,0.3675
19.97,0.358
19.972,0.3575
19.974,0.3555
19.976,0.3525
19.978,0.357
19.98,0.3685
19.982,0.3685
19.984,0.371
19.986,0.3635
19.988,0.3555
19.99,0.356
19.992,0.348
19.994,0.3475
19.996,0.349
19.998,0.3535
